Organize Load Sheet,1.5026371479034424
Print Route Sheets,1.601801872253418
Print Bag Labels,1.5814447402954102
Show Invalid Addresses,1.4043152332305908
Billing,1.06022310256958
Paper/Email Billing,1.4345049858093262
Electronic Billing,1.5499398708343506
Mass Update Payments,1.4189889430999756
Mass Deposit Returns/Charges,1.3672940731048584
Global Invoice Notes,1.5146939754486084
View GC Purchase Log,1.4043397903442383
Sales Reporting,1.0897090435028076
Top Customers,0.3801259994506836
Countdown Sales Report,1.4596421718597412
Cross-Selling Report,1.4247429370880127
Discount Coupon Report,1.3636178970336914
Manage Cross-Selling,1.350687026977539
Ordered Products Reports,1.8069210052490234
Overall Sales,1.8884570598602295
Sales By Route,1.6320230960845947
Financials Reporting,1.0665287971496582
Average Order Report,1.431089162826538
Credits Report,1.4073269367218018
Effective Margin Report,1.396618127822876
Financials Export,1.3752670288085938
No Payment Customers,33.12778282165527
Payments On Review,1.457927942276001
Payments Posted Report,1.4210841655731201
Profit Report,1.7289557456970215
Recent Payments Report,1.4000401496887207
Taxes Report,1.5925559997558594
Product Reporting,1.0622689723968506
Bagged Items Report,1.590358018875122
Customized Products,1.4532160758972168
Forecast,1.6028480529785156
Inventory,3.197725772857666
Product Reporting,1.083266019821167
Load Sheet Report,1.4471509456634521
Out Of Stock Report,1.4405169486999512
Customer Reporting,1.0687706470489502
Top Customers,0.40929365158081055
Customer Reporting,1.0606420040130615
Customer Count Report,1.3864588737487793
Deposit Report,1.400217056274414
Followup Report,1.4429779052734375
Friend Referral Report,1.4180629253387451
Minimum Order Report,1.4195351600646973
Negative Balances,1.83296799659729
New Customers,27.22677707672119
No Order Customers Report,1.4646401405334473
No Payment Customers,32.957257986068726
Customer Reporting,1.0758659839630127
On Hold Report,1.3858530521392822
Past Due Customers,0.40915369987487793
Customer Reporting,1.0602281093597412
Recurring Order Report,1.4288060665130615
Retention Report,1.408348798751831
Show Inactive Customers,1.4020559787750244
Total Customers Report,1.404036045074463
Vacation Report,1.3805019855499268
Misc. Reporting,1.068079948425293
Birthday Report,1.441650152206421
Contact Us Report,1.4345426559448242
Coupon Usage,1.4305391311645508
Missing Orders,1.513746976852417
Coupons,1.367321252822876
Coupon Events,1.3715667724609375
Countdown Products,1.3655598163604736
Global Discounts,1.425570011138916
Featured Products,1.7338271141052246
Sale Items,1.8339481353759766
Manage Cross-Selling,1.4893271923065186
First Time Order Specials,1.4824180603027344
Search Orders,1.547248125076294
Today's Orders,1.5908129215240479
This Week's Orders,2.011262893676758
Next Week's Orders,1.4972569942474365
Create Purchase Order,1.5658090114593506
View Purchase Orders,1.0809860229492188
Autoresponders,1.5722579956054688
General News List,1.5370368957519531
Unsubscribers,1.525515079498291
Manage Files,1.452009916305542
301 Redirects,1.3698289394378662
Company Settings,2.2783820629119873
States/Counties,1.5448799133300781
Taxes,1.0777721405029297
Taxing Zones,1.39796781539917
Taxing System,1.410634994506836
Minimum Orders Settings,1.9749970436096191
Zip Codes,1.4300742149353027
Fees,1.072666883468628
Delivery Charges,1.4379830360412598
Deposit Charges,1.5744869709014893
Registration Fees,1.3943579196929932
Settings,1.0777008533477783
Store Locations,1.5895788669586182
DBP Settings,1.8870398998260498
DBP Billing,2.2987060546875
Countries,1.418658971786499
States,1.4475340843200684
Settings,1.0867640972137451
Export/Import Cities,1.3740746974945068
Summary,1.454082727432251
Credit card types,2.403571844100952
Languages,1.490934133529663
Modules,2.434988021850586
Payment Methods,1.7907509803771973
Clear templates cache,1.742353916168213
System Logs,1.0586738586425781
DBP Overview,1.4150571823120117
Inventory,0.37636613845825195
Tasks,1.5627081394195557
Periodic tasks,3.9015448093414307
