Import products,2.4842801094055176,[#<Selenium::WebDriver::LogEntry:0x00007ffca57ea370 @level="WARNING", @timestamp=1620139944168, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products/import 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca57ea348 @level="WARNING", @timestamp=1620139944169, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products/import 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca57ea320 @level="WARNING", @timestamp=1620139944657, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/router.php?iframe=Y#/task-status 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca57ea2f8 @level="WARNING", @timestamp=1620139944657, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/router.php?iframe=Y#/task-status 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Export products,1.430009126663208,[#<Selenium::WebDriver::LogEntry:0x00007ffc77848fe8 @level="WARNING", @timestamp=1620139951918, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products/export 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffc77848fc0 @level="WARNING", @timestamp=1620139951918, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products/export 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Product Categories,1.740591049194336,[#<Selenium::WebDriver::LogEntry:0x00007ffc778a5040 @level="WARNING", @timestamp=1620139958767, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/categories.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffc778a5018 @level="WARNING", @timestamp=1620139958767, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/categories.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Extra fields,1.488455057144165,[#<Selenium::WebDriver::LogEntry:0x00007ffc7790e540 @level="WARNING", @timestamp=1620139965606, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/extra-fields 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffc7790e518 @level="WARNING", @timestamp=1620139965606, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/extra-fields 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Warehouse Locations,1.552854061126709,[#<Selenium::WebDriver::LogEntry:0x00007ffca520ad60 @level="WARNING", @timestamp=1620139976429, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/warehouse-locations 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca520aa40 @level="WARNING", @timestamp=1620139976429, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/warehouse-locations 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Change/Assign Routes,2.416551113128662,[#<Selenium::WebDriver::LogEntry:0x00007ffca53b82e8 @level="WARNING", @timestamp=1620139988311, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/assign_route_users.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca53b82c0 @level="WARNING", @timestamp=1620139988311, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/assign_route_users.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca53b81f8 @level="WARNING", @timestamp=1620139988415, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/assign_route_users.php - [DOM] Found 2 elements with non-unique id #show_not_validated: (More info: https://goo.gl/9p2vKq) %o %o">]
Create/Edit Routes,2.023893117904663,[#<Selenium::WebDriver::LogEntry:0x00007ffca54704d8 @level="WARNING", @timestamp=1620139995058, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/routes.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca5470488 @level="WARNING", @timestamp=1620139995058, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/routes.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca5470460 @level="WARNING", @timestamp=1620139995551, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/routes.php - [DOM] Found 2 elements with non-unique id #dbp-edit-coordinates-routeid: (More info: https://goo.gl/9p2vKq) %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca5470438 @level="WARNING", @timestamp=1620139995552, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/routes.php - [DOM] Found 18 elements with non-unique id #dbp-field-customer-route-name: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca5470410 @level="WARNING", @timestamp=1620139995552, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/routes.php - [DOM] Found 18 elements with non-unique id #dbp-field-delivery-time: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca54702f8 @level="SEVERE", @timestamp=1620139996744, @message="https://yellowbird.client-staging.deliverybizpro.com/skin1/css/structure.css - Failed to load resource: the server responded with a status of 404 ()">]
GPS Import/Export,1.4065098762512207,[#<Selenium::WebDriver::LogEntry:0x00007ffca5592050 @level="WARNING", @timestamp=1620140002250, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/gpx.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca5592000 @level="WARNING", @timestamp=1620140002250, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/gpx.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Organize Route Stops,1.4758660793304443,[#<Selenium::WebDriver::LogEntry:0x00007ffca566bcd8 @level="WARNING", @timestamp=1620140008920, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/router.php?r=organize_route_stops#/organize_route_stops 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca566bcb0 @level="WARNING", @timestamp=1620140008921, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/router.php?r=organize_route_stops#/organize_route_stops 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Pickup Locations,2.84086012840271,[#<Selenium::WebDriver::LogEntry:0x00007ffca56da7f0 @level="WARNING", @timestamp=1620140015792, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da7c8 @level="WARNING", @timestamp=1620140015792, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da7a0 @level="WARNING", @timestamp=1620140017143, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #assign_route_button: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da750 @level="WARNING", @timestamp=1620140017144, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #backup_contact: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da728 @level="WARNING", @timestamp=1620140017144, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #host_name: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da700 @level="WARNING", @timestamp=1620140017144, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #location_access_key: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da6d8 @level="WARNING", @timestamp=1620140017144, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #location_email: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da6b0 @level="WARNING", @timestamp=1620140017145, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #location_info: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da688 @level="WARNING", @timestamp=1620140017145, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #location_message: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da660 @level="WARNING", @timestamp=1620140017145, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 15 elements with non-unique id #move_route_button: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007ffca56da638 @level="WARNING", @timestamp=1620140017145, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/pickup_locations.php - [DOM] Found 20 elements with non-unique id #phone: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">]
