Export products,1.4082870483398438,[#<Selenium::WebDriver::LogEntry:0x00007f9d06084b70 @level="SEVERE", @timestamp=1619811073899, @message="https://goodfood2u.client-staging.deliverybizpro.com/bower_components/autobahn/autobahn.js?_=1619641498 5397 WebSocket connection to 'wss://goodfood2u.client-staging.deliverybizpro.com/ws' failed: Error during WebSocket handshake: Unexpected response code: 502">, #<Selenium::WebDriver::LogEntry:0x00007f9d06084a80 @level="SEVERE", @timestamp=1619811077127, @message="https://goodfood2u.client-staging.deliverybizpro.com/bower_components/autobahn/autobahn.js?_=1619641498 5397 WebSocket connection to 'wss://goodfood2u.client-staging.deliverybizpro.com/ws' failed: Error during WebSocket handshake: Unexpected response code: 502">, #<Selenium::WebDriver::LogEntry:0x00007f9d06084a58 @level="WARNING", @timestamp=1619811079257, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products/export 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06084a30 @level="WARNING", @timestamp=1619811079257, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products/export 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Product Categories,1.5586068630218506,[#<Selenium::WebDriver::LogEntry:0x00007f9ce480eed0 @level="WARNING", @timestamp=1619811086897, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/categories.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9ce480eea8 @level="WARNING", @timestamp=1619811086897, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/categories.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Extra fields,1.502284049987793,[#<Selenium::WebDriver::LogEntry:0x00007f9d069086e8 @level="WARNING", @timestamp=1619811094695, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/extra-fields 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06908558 @level="WARNING", @timestamp=1619811094695, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/extra-fields 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Warehouse Locations,1.4038453102111816,[#<Selenium::WebDriver::LogEntry:0x00007f9d069b0a28 @level="WARNING", @timestamp=1619811106437, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/warehouse-locations 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d069b0a00 @level="WARNING", @timestamp=1619811106437, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/warehouse-locations 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Change/Assign Routes,1.5231881141662598,[#<Selenium::WebDriver::LogEntry:0x00007f9d06a5a140 @level="WARNING", @timestamp=1619811118221, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/assign_route_users.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06a5a118 @level="WARNING", @timestamp=1619811118222, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/assign_route_users.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06a5a0f0 @level="WARNING", @timestamp=1619811118329, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/assign_route_users.php - [DOM] Found 2 elements with non-unique id #show_not_validated: (More info: https://goo.gl/9p2vKq) %o %o">]
Create/Edit Routes,1.9705381393432617,[#<Selenium::WebDriver::LogEntry:0x00007f9d04d903e8 @level="WARNING", @timestamp=1619811126021, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/routes.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04d903c0 @level="WARNING", @timestamp=1619811126021, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/routes.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04d90398 @level="WARNING", @timestamp=1619811126420, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/routes.php - [DOM] Found 2 elements with non-unique id #dbp-edit-coordinates-routeid: (More info: https://goo.gl/9p2vKq) %o %o">, #<Selenium::WebDriver::LogEntry:0x00007f9d04d90320 @level="WARNING", @timestamp=1619811126420, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/routes.php - [DOM] Found 17 elements with non-unique id #dbp-field-customer-route-name: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">, #<Selenium::WebDriver::LogEntry:0x00007f9d04d902f8 @level="WARNING", @timestamp=1619811126420, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/routes.php - [DOM] Found 17 elements with non-unique id #dbp-field-delivery-time: (More info: https://goo.gl/9p2vKq) %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o %o">]
GPS Import/Export,1.4281868934631348,[#<Selenium::WebDriver::LogEntry:0x00007f9d060f7d00 @level="WARNING", @timestamp=1619811134164, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/gpx.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d060f7cd8 @level="WARNING", @timestamp=1619811134164, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/gpx.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Organize Route Stops,1.704714059829712,[#<Selenium::WebDriver::LogEntry:0x00007f9d06166ef8 @level="WARNING", @timestamp=1619811141973, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/router.php?r=organize_route_stops#/organize_route_stops 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06166ed0 @level="WARNING", @timestamp=1619811141973, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/router.php?r=organize_route_stops#/organize_route_stops 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Pickup Locations,1.6777946949005127,[#<Selenium::WebDriver::LogEntry:0x00007f9d04dfac20 @level="SEVERE", @timestamp=1619811143435, @message="https://goodfood2u.client-staging.deliverybizpro.com/bower_components/autobahn/autobahn.js?_=1619641498 5397 WebSocket connection to 'wss://goodfood2u.client-staging.deliverybizpro.com/ws' failed: Error during WebSocket handshake: Unexpected response code: 502">, #<Selenium::WebDriver::LogEntry:0x00007f9d04dfabf8 @level="SEVERE", @timestamp=1619811145353, @message="https://goodfood2u.client-staging.deliverybizpro.com/bower_components/autobahn/autobahn.js?_=1619641498 5397 WebSocket connection to 'wss://goodfood2u.client-staging.deliverybizpro.com/ws' failed: Error during WebSocket handshake: Unexpected response code: 502">, #<Selenium::WebDriver::LogEntry:0x00007f9d04dfabd0 @level="SEVERE", @timestamp=1619811149452, @message="https://goodfood2u.client-staging.deliverybizpro.com/bower_components/autobahn/autobahn.js?_=1619641498 5397 WebSocket connection to 'wss://goodfood2u.client-staging.deliverybizpro.com/ws' failed: Error during WebSocket handshake: Unexpected response code: 502">, #<Selenium::WebDriver::LogEntry:0x00007f9d04dfaba8 @level="WARNING", @timestamp=1619811149768, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/pickup_locations.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04dfab80 @level="WARNING", @timestamp=1619811149768, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/pickup_locations.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Organize Pickup Locations,1.4347538948059082,[#<Selenium::WebDriver::LogEntry:0x00007f9d04e59ab8 @level="WARNING", @timestamp=1619811157662, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/route_pickup_locations.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04e59a90 @level="WARNING", @timestamp=1619811157662, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/route_pickup_locations.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
